"stop_code";"reg";"Nazwa.przystanku";"hour";"nap_sum"
20815;29;"PL.GRUNWALDZKI (wylot na Piastowską, oś Grunwaldzką, most Szczytnicki)";"06";1834
20815;29;"PL.GRUNWALDZKI (wylot na Piastowską, oś Grunwaldzką, most Szczytnicki)";"07";3738
20815;29;"PL.GRUNWALDZKI (wylot na Piastowską, oś Grunwaldzką, most Szczytnicki)";"08";3000
20815;29;"PL.GRUNWALDZKI (wylot na Piastowską, oś Grunwaldzką, most Szczytnicki)";"09";3377
20815;29;"PL.GRUNWALDZKI (wylot na Piastowską, oś Grunwaldzką, most Szczytnicki)";"10";3030
20815;29;"PL.GRUNWALDZKI (wylot na Piastowską, oś Grunwaldzką, most Szczytnicki)";"11";3333
20815;29;"PL.GRUNWALDZKI (wylot na Piastowską, oś Grunwaldzką, most Szczytnicki)";"12";3533
20815;29;"PL.GRUNWALDZKI (wylot na Piastowską, oś Grunwaldzką, most Szczytnicki)";"13";3832
20815;29;"PL.GRUNWALDZKI (wylot na Piastowską, oś Grunwaldzką, most Szczytnicki)";"14";4673
20815;29;"PL.GRUNWALDZKI (wylot na Piastowską, oś Grunwaldzką, most Szczytnicki)";"15";4267
20815;29;"PL.GRUNWALDZKI (wylot na Piastowską, oś Grunwaldzką, most Szczytnicki)";"16";4683
20815;29;"PL.GRUNWALDZKI (wylot na Piastowską, oś Grunwaldzką, most Szczytnicki)";"17";4067
20815;29;"PL.GRUNWALDZKI (wylot na Piastowską, oś Grunwaldzką, most Szczytnicki)";"18";3735
20815;29;"PL.GRUNWALDZKI (wylot na Piastowską, oś Grunwaldzką, most Szczytnicki)";"19";3457
20815;29;"PL.GRUNWALDZKI (wylot na Piastowską, oś Grunwaldzką, most Szczytnicki)";"20";2608
20815;29;"PL.GRUNWALDZKI (wylot na Piastowską, oś Grunwaldzką, most Szczytnicki)";"21";1949
20815;29;"PL.GRUNWALDZKI (wylot na Piastowską, oś Grunwaldzką, most Szczytnicki)";"22";1032
20815;29;"PL.GRUNWALDZKI (wylot od Szczytnickiej, Reja)";"05";152
20815;29;"PL.GRUNWALDZKI (wylot od Szczytnickiej, Reja)";"06";NA
20815;29;"PL.GRUNWALDZKI (wylot od Szczytnickiej, Reja)";"07";NA
20815;29;"PL.GRUNWALDZKI (wylot od Szczytnickiej, Reja)";"08";NA
20815;29;"PL.GRUNWALDZKI (wylot od Szczytnickiej, Reja)";"09";1887
20815;29;"PL.GRUNWALDZKI (wylot od Szczytnickiej, Reja)";"10";NA
20815;29;"PL.GRUNWALDZKI (wylot od Szczytnickiej, Reja)";"11";NA
20815;29;"PL.GRUNWALDZKI (wylot od Szczytnickiej, Reja)";"12";NA
20815;29;"PL.GRUNWALDZKI (wylot od Szczytnickiej, Reja)";"13";2400
20815;29;"PL.GRUNWALDZKI (wylot od Szczytnickiej, Reja)";"14";NA
20815;29;"PL.GRUNWALDZKI (wylot od Szczytnickiej, Reja)";"15";2514
20815;29;"PL.GRUNWALDZKI (wylot od Szczytnickiej, Reja)";"16";2375
20815;29;"PL.GRUNWALDZKI (wylot od Szczytnickiej, Reja)";"17";NA
20815;29;"PL.GRUNWALDZKI (wylot od Szczytnickiej, Reja)";"18";NA
20815;29;"PL.GRUNWALDZKI (wylot od Szczytnickiej, Reja)";"19";NA
20815;29;"PL.GRUNWALDZKI (wylot od Szczytnickiej, Reja)";"20";NA
20815;29;"PL.GRUNWALDZKI (wylot od Szczytnickiej, Reja)";"21";1388
20815;29;"PL.GRUNWALDZKI (wylot od Szczytnickiej, Reja)";"22";1308
20815;29;"PL.GRUNWALDZKI (wylot od Szczytnickiej, Reja)";"23";116
11453;72;"MIELECKA (HALLERA)";"06";629
11453;72;"MIELECKA (HALLERA)";"07";992
11453;72;"MIELECKA (HALLERA)";"08";943
11453;72;"MIELECKA (HALLERA)";"09";367
11453;72;"MIELECKA (HALLERA)";"11";899
11453;72;"MIELECKA (HALLERA)";"12";1038
11453;72;"MIELECKA (HALLERA)";"13";1529
11453;72;"MIELECKA (HALLERA)";"14";1964
11453;72;"MIELECKA (HALLERA)";"15";2122
11453;72;"MIELECKA (HALLERA)";"16";NA
11453;72;"MIELECKA (HALLERA)";"17";1952
11453;72;"MIELECKA (HALLERA)";"18";355
11451;73;"GAJOWICKA";"06";303
11451;73;"GAJOWICKA";"07";616
11451;73;"GAJOWICKA";"08";376
11451;73;"GAJOWICKA";"09";121
11451;73;"GAJOWICKA";"11";460
11451;73;"GAJOWICKA";"12";479
11451;73;"GAJOWICKA";"13";830
11451;73;"GAJOWICKA";"14";1104
11451;73;"GAJOWICKA";"15";993
11451;73;"GAJOWICKA";"16";964
11451;73;"GAJOWICKA";"17";988
11451;73;"GAJOWICKA";"18";255
11343;66;"DRUKARSKA (KAMIENNA)";"06";530
11343;66;"DRUKARSKA (KAMIENNA)";"07";812
11343;66;"DRUKARSKA (KAMIENNA)";"08";600
11343;66;"DRUKARSKA (KAMIENNA)";"09";259
11343;66;"DRUKARSKA (KAMIENNA)";"10";8
11343;66;"DRUKARSKA (KAMIENNA)";"11";464
11343;66;"DRUKARSKA (KAMIENNA)";"12";519
11343;66;"DRUKARSKA (KAMIENNA)";"13";882
11343;66;"DRUKARSKA (KAMIENNA)";"14";1378
11343;66;"DRUKARSKA (KAMIENNA)";"15";1432
11343;66;"DRUKARSKA (KAMIENNA)";"16";1189
11343;66;"DRUKARSKA (KAMIENNA)";"17";1111
11343;66;"DRUKARSKA (KAMIENNA)";"18";232
11205;65;"RONDO ROTMISTRZA PILECKIEGO";"06";578
11205;65;"RONDO ROTMISTRZA PILECKIEGO";"07";555
11205;65;"RONDO ROTMISTRZA PILECKIEGO";"08";330
11205;65;"RONDO ROTMISTRZA PILECKIEGO";"09";177
11205;65;"RONDO ROTMISTRZA PILECKIEGO";"11";834
11205;65;"RONDO ROTMISTRZA PILECKIEGO";"12";898
11205;65;"RONDO ROTMISTRZA PILECKIEGO";"13";1210
11205;65;"RONDO ROTMISTRZA PILECKIEGO";"14";1627
11205;65;"RONDO ROTMISTRZA PILECKIEGO";"15";1672
11205;65;"RONDO ROTMISTRZA PILECKIEGO";"16";1475
11205;65;"RONDO ROTMISTRZA PILECKIEGO";"17";1452
11205;65;"RONDO ROTMISTRZA PILECKIEGO";"18";340
